tanggal_cuaca,suhu,kelembaban,kecepatan_angin,curah_hujan,radiasi_matahari
2022-09-20,27.333334,78.237885,13.202726,3.5,21.05
2022-09-21,26.472918,84.31848,9.178235,12.900001,19.3
2022-09-22,26.020836,86.19089,12.429127,18.199999,18.94
2022-09-23,26.627083,81.590416,12.429127,1.7,22.06
2022-09-24,27.222914,79.87426,10.239453,2.1999998,22.56
2022-09-25,27.793749,74.5953,9.290511,0.8000001,23.46
2022-09-26,27.385416,74.50415,12.682018,2.0,22.78
2022-09-27,27.345833,75.974884,11.542478,1.3000001,23.14
2022-09-28,27.397919,77.33819,11.440979,2.0,21.14
2022-09-29,27.385416,77.23709,14.20062,0.70000005,17.33
2022-09-30,27.410414,79.928276,13.708391,7.9999995,20.75
2022-10-01,25.839584,86.94809,10.308831,16.500002,18.02
2022-10-02,26.608337,84.66236,13.009903,6.5999994,19.04
2022-10-03,26.354164,86.45521,14.05845,19.7,17.65
2022-10-04,25.731249,88.1686,10.594036,7.1,17.44
2022-10-05,26.012497,84.80355,12.224107,19.900002,20.95
2022-10-06,25.306252,89.29958,10.390226,20.9,14.68
2022-10-07,25.897919,85.06164,11.440979,4.7,15.43
2022-10-08,26.06458,87.06356,11.177405,7.9999995,17.96
2022-10-09,25.604164,87.779564,6.8777895,3.1999998,11.49
2022-10-10,26.264585,86.124725,7.928178,16.8,17.32
2022-10-11,26.366669,84.525635,10.805999,12.0,21.44
2022-10-12,26.441666,84.46114,12.594856,15.100001,19.22
2022-10-13,26.333334,85.84296,9.9571085,4.3,20.7
2022-10-14,26.043749,86.65743,12.10157,13.299999,19.6
2022-10-15,26.65,85.86936,9.028754,5.799999,20.11
2022-10-16,26.752089,83.932816,9.3669195,9.4,21.33
2022-10-17,26.300003,87.48449,11.165805,3.8,18.83
2022-10-18,25.668747,90.82076,10.883676,22.0,12.97
2022-10-19,26.193748,87.85088,9.114471,4.8999996,19.5
2022-10-20,26.160418,88.16784,7.8954163,3.3999999,15.33
2022-10-21,26.78125,85.09436,10.587918,23.3,20.67
2022-10-22,26.825005,82.51396,15.5843,4.1,15.49
2022-10-23,26.935415,79.98591,17.373497,4.9,21.71
2022-10-24,25.906252,87.205864,16.808569,22.8,17.28
2022-10-25,25.795837,85.89697,15.745627,15.6,12.25
2022-10-26,27.064585,77.13383,10.182337,1.2,21.31
2022-10-27,27.141663,76.7287,10.24578,2.6999998,23.3
2022-10-28,26.779161,80.537834,10.028439,2.1000001,22.91
2022-10-29,27.025003,79.67551,13.004921,2.1,23.84
2022-10-30,26.94792,80.33228,11.480557,3.8999999,20.44
2022-10-31,27.502083,77.77586,11.27553,1.8000002,22.75
2022-11-01,27.399996,78.39541,12.261158,1.8000001,22.66
2022-11-02,27.006248,83.12445,9.3669195,5.4,19.98
2022-11-03,26.862495,83.588684,13.044722,10.900002,23.22
2022-11-04,26.243752,85.899574,11.212135,9.200001,20.5
2022-11-05,26.391665,86.55328,9.0,8.0,16.64
2022-11-06,25.535418,88.340096,8.557102,33.300003,13.88
2022-11-07,25.574997,89.98498,11.901798,26.300001,13.04
2022-11-08,25.839582,89.1081,11.440979,14.500002,17.24
2022-11-09,26.147917,86.19692,17.373497,6.4,14.58
2022-11-10,26.814585,80.37633,14.182355,0.5,19.7
2022-11-11,25.893747,86.45822,16.363178,29.900002,17.22
2022-11-12,25.881248,89.32642,10.105681,9.2,17.72
2022-11-13,26.49375,85.68771,8.311245,1.9,21.93
2022-11-14,26.11458,86.535805,12.015589,11.2,16.98
2022-11-15,26.593748,85.04399,10.948973,7.8,19.8
2022-11-16,25.535418,87.07098,13.138765,27.199999,10.13
2022-11-17,26.154165,83.58863,18.289274,10.0,17.83
2022-11-18,26.439583,82.41821,17.581125,2.7,18.54
2022-11-19,27.264585,76.138916,22.027763,0.0,21.54
2022-11-20,27.243752,76.83776,15.745627,2.3999999,22.37
2022-11-21,27.545832,75.124115,19.839235,0.5,22.74
2022-11-22,26.53958,82.75642,11.183201,4.2999997,19.86
2022-11-23,26.704165,83.46125,15.379206,4.6,19.38
2022-11-24,26.231253,85.57001,9.693296,3.2,18.75
2022-11-25,26.843748,82.85728,7.771331,0.3,13.65
2022-11-26,26.314585,84.4253,9.290511,34.8,20.39
2022-11-27,26.31875,85.34861,8.473393,2.3,19.3
2022-11-28,27.058329,80.9042,11.304229,7.6,23.1
2022-11-29,26.643747,83.62484,8.473393,2.3000002,17.28
2022-11-30,26.945833,83.380775,9.028754,3.1,22.73
2022-12-01,25.516668,87.74685,11.681987,8.9,16.74
2022-12-02,26.129164,84.652435,10.00256,8.4,20.45
2022-12-03,26.058329,86.43262,11.792404,20.000002,18.88
2022-12-04,25.870836,87.32868,10.594036,8.6,19.72
2022-12-05,25.410414,89.71438,8.049845,8.700001,14.19
2022-12-06,26.154165,87.41678,10.365251,11.500001,18.78
2022-12-07,26.25625,86.02863,12.964998,21.300001,17.95
2022-12-08,26.195833,86.38977,9.931042,12.8,17.66
2022-12-09,26.843752,80.81854,14.113653,0.6,20.03
2022-12-10,26.862503,79.46337,14.799459,1.3000001,19.95
2022-12-11,26.68125,81.81187,10.966713,23.5,21.06
2022-12-12,26.837503,80.58755,15.986595,2.0,21.07
2022-12-13,27.174997,78.824715,19.592731,0.8,21.95
2022-12-14,27.387503,78.13169,14.408997,10.3,21.62
2022-12-15,26.433334,84.69501,11.367109,9.400001,16.2
2022-12-16,27.508333,81.91742,9.793058,2.0,22.41
2022-12-17,26.93542,84.337074,11.542478,4.3999996,21.91
2022-12-18,27.320833,82.740364,10.661107,2.4,20.54
2022-12-19,26.466667,85.74291,12.229406,18.200003,19.08
2022-12-20,26.881247,84.9923,16.075521,3.4999998,22.01
2022-12-21,26.433334,83.178085,18.175545,8.5,17.68
2022-12-22,26.302086,82.693016,18.214718,3.8999999,16.48
2022-12-23,26.135416,83.671,14.05845,2.4,16.6
2022-12-24,25.222918,88.41528,15.459054,5.2,9.66
2022-12-25,25.079168,88.60717,15.978484,15.000001,12.13
2022-12-26,25.09375,85.54717,15.496736,5.1999993,11.13
2022-12-27,25.395834,85.28609,18.35647,8.0,14.35
2022-12-28,24.824999,89.32779,17.771753,11.0,11.68
2022-12-29,24.702085,89.15119,14.168641,16.3,13.62
2022-12-30,24.5375,89.14208,17.555307,29.000002,13.78
2022-12-31,24.525,89.125755,12.229406,17.2,14.07
2023-01-01,25.183334,84.952286,16.92383,11.900001,17.76
2023-01-02,24.42708,89.55801,16.215992,19.400002,8.97
2023-01-03,25.4,85.41677,14.241629,10.300002,17.22
2023-01-04,26.418749,80.69045,16.135872,0.90000004,20.75
2023-01-05,27.314585,74.648186,22.450264,0.7,22.58
2023-01-06,27.239584,76.53161,19.493261,1.0,22.9
2023-01-07,26.88125,79.74273,17.026896,7.299999,19.74
2023-01-08,27.000002,79.99654,15.683776,7.2,18.59
2023-01-09,26.904173,82.8015,14.039999,3.1999998,17.57
2023-01-10,27.308334,79.08082,10.805999,3.2999997,24.01
2023-01-11,27.437498,79.2855,9.339208,1.6,24.75
2023-01-12,26.422918,83.199585,12.245293,5.0,21.35
2023-01-13,27.272919,80.075584,9.826088,3.6,23.75
2023-01-14,27.741669,73.7058,13.441071,1.1,23.62
2023-01-15,27.289583,77.07187,13.084402,1.6000001,20.41
2023-01-16,25.960419,83.66668,12.57426,4.7,13.23
2023-01-17,25.368746,87.76008,10.44,10.9,12.61
2023-01-18,25.235415,88.42721,12.287555,11.099999,16.46
2023-01-19,25.93125,84.54738,11.4862,1.7000002,17.25
2023-01-20,26.516668,81.7503,19.09358,2.5,21.58
2023-01-21,27.022917,78.878365,20.163212,2.2,18.88
2023-01-22,26.183334,82.04223,15.716793,4.3,13.13
2023-01-23,26.433332,80.57574,19.134262,1.8000001,17.57
2023-01-24,25.177084,86.08816,17.551615,12.899999,11.76
2023-01-25,26.577082,79.51399,15.463246,1.4,21.01
2023-01-26,25.816668,85.90674,12.538134,11.099999,11.94
2023-01-27,24.791666,91.11323,11.384198,26.899998,8.97
2023-01-28,25.460413,86.21319,18.335276,26.000002,13.78
2023-01-29,25.912498,84.63257,15.815435,4.0,14.41
2023-01-30,26.566664,85.02398,13.217443,7.0,16.08
2023-01-31,25.666664,88.10351,10.028439,3.2,10.07
2023-02-01,25.508333,89.891716,10.948973,15.0,10.77
2023-02-02,26.316668,80.143456,14.494192,1.2,16.25
2023-02-03,26.410416,81.59705,15.941944,1.4,16.83
2023-02-04,26.641668,79.39989,17.238699,16.9,18.9
2023-02-05,27.65625,73.22621,14.471821,0.0,17.36
2023-02-06,26.162497,85.449776,14.512064,8.6,17.76
2023-02-07,26.845833,79.19776,13.979872,0.8,20.91
2023-02-08,26.6875,77.37104,22.065973,2.6,19.78
2023-02-09,26.245834,81.499596,20.799152,17.599998,20.45
2023-02-10,25.19375,89.21087,14.113652,18.199999,16.15
2023-02-11,24.479164,90.64123,15.629971,37.399998,7.86
2023-02-12,26.450003,82.44619,23.936617,3.2,21.81
2023-02-13,25.370834,87.16633,18.0,9.499999,13.25
2023-02-14,25.512499,85.89163,16.454008,14.5,17.68
2023-02-15,25.347916,87.996925,15.281989,13.2,15.66
2023-02-16,24.991667,89.43967,14.982228,5.0,12.43
2023-02-17,25.818748,86.566895,12.738099,1.2000002,19.81
2023-02-18,25.677084,87.23095,14.039999,16.7,19.86
2023-02-19,26.058334,83.07215,18.899143,4.9,22.36
2023-02-20,25.585417,86.22468,15.725037,7.999999,17.68
2023-02-21,25.043753,89.04859,16.055355,20.900002,14.73
2023-02-22,25.162498,88.89944,16.299694,22.600002,14.73
2023-02-23,24.929167,90.01876,12.819235,26.300001,15.1
2023-02-24,25.275002,88.174614,15.986593,15.300001,16.23
2023-02-25,25.352081,87.408424,15.7908325,24.699999,19.35
2023-02-26,24.675001,90.14053,14.408997,9.0,8.83
2023-02-27,24.8125,88.975586,19.011953,20.100002,13.92
2023-02-28,25.175001,87.58488,16.563911,21.300001,16.38
2023-03-01,23.824997,93.13622,12.605142,26.1,5.35
2023-03-02,25.84375,84.9321,16.454008,12.400001,18.25
2023-03-03,25.03333,87.39465,15.596767,8.9,14.11
2023-03-04,26.224998,81.89662,15.596767,0.4,20.32
2023-03-05,26.75,80.42072,16.215992,1.4,19.48
2023-03-06,26.304169,82.23745,14.76439,8.6,23.05
2023-03-07,25.352087,87.51206,11.019764,5.5,18.34
2023-03-08,25.629166,87.05128,11.570515,8.200001,18.21
2023-03-09,25.906248,86.51873,10.308831,4.5999994,20.61
2023-03-10,26.079168,86.897804,13.324863,5.2,22.75
2023-03-11,25.96875,86.57661,10.1376915,3.3,20.0
2023-03-12,26.233332,83.33976,12.768586,2.1,22.46
2023-03-13,24.397913,91.00604,9.422101,30.800003,9.69
2023-03-14,24.86458,88.90806,10.137692,9.1,16.33
2023-03-15,26.472918,82.7254,12.261158,3.2000003,22.38
2023-03-16,26.525002,84.745514,14.205182,10.4,22.68
2023-03-17,26.550003,84.68971,10.086427,4.9,23.04
2023-03-18,26.308334,84.58713,11.183201,9.0,21.41
2023-03-19,26.456251,84.22773,10.823973,5.8,24.0
2023-03-20,26.458334,83.339226,12.181625,5.5,22.4
2023-03-21,27.289583,83.14828,7.653705,3.4999998,22.71
2023-03-22,27.912498,79.61368,11.183201,0.3,23.52
2023-03-23,27.379168,81.97607,10.829958,4.3,22.84
2023-03-24,26.410418,86.8545,14.154915,16.900002,18.69
2023-03-25,26.339584,88.58265,10.587918,10.3,13.4
2023-03-26,26.747911,85.31049,15.226764,5.3999996,17.19
2023-03-27,26.414583,87.698494,10.538843,12.599999,16.09
2023-03-28,25.829168,89.263695,8.287822,22.500002,13.54
2023-03-29,25.90833,89.28729,14.759999,18.599998,16.31
2023-03-30,26.429163,82.26392,14.685176,1.2,12.48
2023-03-31,26.5,78.93789,19.245697,0.2,16.34
2023-04-01,26.672913,81.16354,15.716793,2.0,20.93
2023-04-02,26.424997,81.59891,13.009903,2.1,19.77
2023-04-03,27.127089,76.722626,11.609651,0.4,20.94
2023-04-04,27.627083,74.47068,9.983106,0.0,23.53
2023-04-05,27.568748,70.57169,14.145756,0.0,24.03
2023-04-06,27.831247,71.70629,11.119281,1.0,23.02
2023-04-07,27.431246,77.21128,9.585739,2.6,22.95
2023-04-08,27.518751,77.939735,13.138765,2.2,21.25
2023-04-09,27.514585,74.81738,18.0036,0.4,19.3
2023-04-10,27.733335,75.59179,15.39184,3.1,19.3
2023-04-11,27.829168,75.82376,18.888851,2.1000001,20.87
2023-04-12,28.13542,73.325584,18.0036,1.5000001,19.9
2023-04-13,27.433332,79.282974,11.043261,2.5999997,18.07
2023-04-14,27.118752,81.782906,12.738099,1.8000001,18.7
2023-04-15,27.395836,83.29747,8.78872,18.6,18.94
2023-04-16,27.541666,83.25541,10.1376915,8.099999,20.14
2023-04-17,26.8375,86.28787,9.360001,9.5,16.86
2023-04-18,26.968752,85.01386,12.229406,4.8999996,19.44
2023-04-19,26.504166,86.983246,10.805999,10.1,18.46
2023-04-20,26.445833,86.36939,14.773164,12.8,19.17
2023-04-21,27.10833,84.24328,11.298495,2.2,19.94
2023-04-22,27.05625,85.91216,10.464798,5.6,18.74
2023-04-23,27.043753,84.510826,10.446206,7.2,20.83
2023-04-24,26.824997,86.42325,9.107359,3.2,15.75
2023-04-25,27.22083,82.59644,13.237038,2.4,20.65
2023-04-26,27.06458,84.007484,10.587917,11.599999,19.77
2023-04-27,27.2875,83.47207,12.496719,3.6999998,20.34
2023-04-28,27.033333,82.39067,9.178235,1.3000001,18.35
2023-04-29,27.672913,81.610214,10.594036,23.0,19.67
2023-04-30,26.47917,87.12095,9.3669195,3.3999999,12.68
2023-05-01,27.56875,83.98719,9.793059,7.7000003,17.76
2023-05-02,27.143751,85.55561,10.028439,11.1,16.96
2023-05-03,26.69792,88.380005,11.5199995,15.899999,17.1
2023-05-04,27.233332,85.85604,10.495713,3.1,20.12
2023-05-05,27.108332,85.99052,8.373386,2.7,16.36
2023-05-06,27.0,88.3715,13.339445,15.9,16.73
2023-05-07,27.120834,85.301186,8.913181,7.2999997,14.81
2023-05-08,28.239586,82.62366,7.9526596,0.0,18.62
2023-05-09,28.062502,82.96894,12.605142,1.5000001,18.5
2023-05-10,28.047918,81.32527,19.523155,1.6,16.75
2023-05-11,28.816668,77.6321,17.654688,0.5,19.72
2023-05-12,27.689583,84.57185,10.685391,11.2,17.56
2023-05-13,27.99375,74.97378,10.538843,1.3000001,20.92
2023-05-14,27.964584,72.59583,11.901798,0.1,19.93
2023-05-15,27.82917,76.25413,9.178235,0.2,19.94
2023-05-16,27.589584,76.78802,12.324414,3.5,19.34
2023-05-17,26.487497,84.72276,11.681987,8.6,16.17
2023-05-18,27.2875,82.20991,9.085988,1.3000001,18.85
2023-05-19,27.34375,81.47693,11.013882,2.1,16.95
2023-05-20,27.468752,81.54537,10.144082,9.5,18.87
2023-05-21,26.816668,83.866325,8.311245,2.3000002,18.64
2023-05-22,26.495836,83.34923,7.9526596,2.8999996,16.62
2023-05-23,27.114588,80.84811,8.669949,2.2,15.99
2023-05-24,27.147919,80.74613,12.074766,2.0,18.1
2023-05-25,28.185415,75.51523,10.086427,1.9000001,18.97
2023-05-26,27.966665,78.210686,9.779817,1.2,17.74
2023-05-27,27.822914,79.43046,6.87779,3.4,18.07
2023-05-28,27.402079,82.90766,8.707238,1.1,16.87
2023-05-29,26.960417,83.60749,7.754637,6.4,16.5
2023-05-30,27.65833,79.34913,11.841756,1.0,18.97
2023-05-31,28.141665,74.098724,10.446206,2.5,19.27
2023-06-01,28.335417,74.91635,15.844089,0.0,19.98
2023-06-02,28.114586,78.39522,11.246759,2.0,19.05
2023-06-03,27.210419,81.95373,13.661038,1.8000001,18.1
2023-06-04,27.324999,80.79252,11.183201,4.1999993,16.73
2023-06-05,26.762497,83.14413,11.792404,4.7000003,16.8
2023-06-06,27.016668,82.54388,12.261158,11.9,17.27
2023-06-07,27.439583,79.29686,14.154915,0.3,18.21
2023-06-08,27.585419,76.92909,11.620809,1.4000001,19.49
2023-06-09,27.468752,78.06718,11.659777,1.1,18.0
2023-06-10,27.83333,75.826805,12.245294,0.0,20.64
2023-06-11,28.214582,74.93766,11.720751,1.3000001,19.27
2023-06-12,28.237501,77.79865,11.043261,8.0,18.61
2023-06-13,26.977083,84.44247,11.440979,19.800001,16.43
2023-06-14,27.227083,81.07204,14.186923,10.6,18.81
2023-06-15,24.908335,91.04316,11.609651,23.500002,8.24
2023-06-16,26.877077,83.03614,13.5515,2.3,14.99
2023-06-17,26.685417,86.023926,10.931203,9.799999,16.15
2023-06-18,26.027082,86.8771,10.009036,11.7,16.77
2023-06-19,26.93125,80.99296,9.346143,2.6999998,18.26
2023-06-20,26.79792,85.48328,9.422101,9.799999,17.84
2023-06-21,27.472914,81.36667,13.1041975,1.9,19.41
2023-06-22,26.920832,83.877106,10.587918,4.0,16.77
2023-06-23,26.875002,83.57238,9.531505,2.2,16.97
2023-06-24,25.989586,86.39468,10.308831,9.1,16.87
2023-06-25,26.550001,83.263115,10.308831,1.7,18.52
2023-06-26,27.104164,80.30686,10.30883,3.7,19.08
2023-06-27,27.191668,79.48028,16.56,3.5,19.4
2023-06-28,27.347916,79.6627,10.829959,1.6,18.52
2023-06-29,27.745832,77.90091,14.154915,0.6,18.54
2023-06-30,27.202082,81.84251,7.10031,5.2999997,16.07
2023-07-01,26.954168,83.741,11.609651,1.3000001,16.99
2023-07-02,26.895836,81.76563,11.966953,0.90000004,17.25
2023-07-03,27.187498,80.11621,11.631956,0.70000005,18.78
2023-07-04,27.535418,79.689156,11.298495,1.3,18.71
2023-07-05,25.737495,89.65448,11.440978,24.800003,13.52
2023-07-06,26.085417,86.804955,11.874544,6.7,15.67
2023-07-07,26.424997,85.50465,11.183201,11.400001,17.25
2023-07-08,26.877085,81.29751,14.4,1.1,17.32
2023-07-09,27.293753,78.41025,14.081477,5.2999997,16.93
2023-07-10,27.214582,77.26983,11.367109,1.3000001,19.03
2023-07-11,27.212502,80.1431,11.043261,1.0,19.58
2023-07-12,27.668749,75.881226,13.797912,0.4,19.57
2023-07-13,27.26667,77.81826,11.212135,1.9000002,18.44
2023-07-14,26.814585,80.96627,8.311245,0.70000005,17.73
2023-07-15,26.970839,80.07069,12.413476,2.7,18.28
2023-07-16,27.61875,73.294754,10.483357,0.0,20.1
2023-07-17,27.18958,69.85294,15.876775,0.0,20.93
2023-07-18,27.554169,64.593735,14.685176,0.0,21.2
2023-07-19,27.295832,61.54198,14.404499,0.0,20.62
2023-07-20,27.777084,65.82851,17.731598,0.0,18.43
2023-07-21,28.118752,68.63892,21.67487,0.0,18.75
2023-07-22,28.066666,71.45123,20.240196,0.1,18.76
2023-07-23,26.704165,81.97896,12.413476,2.3,18.06
2023-07-24,26.716667,83.04354,13.1041975,2.8999999,16.5
2023-07-25,26.710419,82.40115,6.9527545,0.70000005,14.75
2023-07-26,27.156252,77.65093,10.805999,1.0000001,17.45
2023-07-27,28.102087,64.896416,12.7279215,1.2,20.7
2023-07-28,27.42708,67.225586,13.246826,0.0,20.46
2023-07-29,27.554163,67.939224,14.84318,0.1,20.67
2023-07-30,27.577082,65.36385,17.208603,0.3,20.86
2023-07-31,28.033333,65.652306,14.799459,0.0,20.99
2023-08-01,27.222916,78.14019,11.298495,13.0,19.1
2023-08-02,27.579168,78.72774,15.827721,0.8,19.03
2023-08-03,28.370834,75.072105,16.263872,0.4,21.21
2023-08-04,28.158335,70.44214,15.646544,0.1,20.71
2023-08-05,27.470835,71.95231,13.084402,0.0,20.42
2023-08-06,27.387499,75.23313,12.287555,0.8,19.84
2023-08-07,27.781248,74.67413,16.075521,1.9,20.71
2023-08-08,27.989586,73.78746,15.856354,0.0,20.62
2023-08-09,27.289583,74.14438,16.56,0.90000004,20.37
2023-08-10,27.11875,75.155205,10.853866,0.5,19.34
2023-08-11,27.518747,69.025215,18.532133,0.2,19.76
2023-08-12,27.314583,67.99476,23.759998,0.70000005,20.66
2023-08-13,27.645834,71.12679,14.799459,0.1,20.85
2023-08-14,27.758333,69.47218,16.954432,0.3,20.68
2023-08-15,28.145834,67.63559,14.044615,0.1,20.29
2023-08-16,28.0,65.052376,21.129885,0.0,20.66
2023-08-17,28.010414,64.61224,18.751125,0.1,19.23
2023-08-18,28.508337,65.3223,20.364674,0.0,20.81
2023-08-19,28.829168,66.93681,20.418695,0.0,21.44
2023-08-20,28.333336,65.11533,20.447239,0.1,21.37
2023-08-21,27.975,65.708916,16.516901,0.0,18.98
2023-08-22,28.235418,64.416885,17.399586,0.5,21.57
2023-08-23,28.49167,67.56286,15.484185,0.5,22.24
2023-08-24,28.139582,73.52223,17.015474,0.5,21.14
2023-08-25,28.079168,74.87152,13.324863,1.8000001,21.28
2023-08-26,27.106253,77.601494,12.979984,1.8,18.94
2023-08-27,26.641668,78.478966,10.495713,2.3999999,16.72
2023-08-28,27.916664,70.775085,18.806337,0.0,20.99
2023-08-29,27.549997,70.89824,17.902534,0.0,21.47
2023-08-30,27.570837,69.546715,17.28,0.0,23.16
2023-08-31,27.318748,73.14365,18.72,0.0,23.06
2023-09-01,27.435417,72.7713,19.134262,1.1,20.38
2023-09-02,27.787498,70.36465,22.319998,0.2,21.16
2023-09-03,27.320833,59.000774,22.42427,0.0,24.19
2023-09-04,27.145834,62.411983,19.839235,0.0,24.17
2023-09-05,27.935411,63.494877,18.998314,0.0,23.68
2023-09-06,28.19792,67.431015,16.299694,0.0,23.08
2023-09-07,28.18125,71.85877,16.676977,3.3999996,21.36
2023-09-08,27.435417,76.33706,14.471821,0.9,20.92
2023-09-09,27.504166,76.39931,15.39184,1.2,21.83
2023-09-10,28.089584,69.47947,14.404499,0.1,22.25
2023-09-11,28.910416,60.97124,18.947083,0.0,23.98
2023-09-12,28.545832,66.347404,22.963936,0.0,23.92
2023-09-13,28.189583,64.909004,17.015474,0.8,21.22
2023-09-14,28.085413,65.85206,21.077686,0.0,22.1
2023-09-15,28.408339,65.17176,18.430452,0.4,23.4
2023-09-16,28.262503,69.12135,15.856356,0.5,21.72
2023-09-17,28.525,67.946815,13.722565,2.8,20.51
2023-09-18,27.804163,76.834595,11.525623,5.6000004,20.03
2023-09-19,28.143747,73.46903,14.264361,0.9,21.35
2023-09-20,27.672915,76.34124,16.641972,1.8,21.81
2023-09-21,28.252083,68.474556,19.493261,0.1,24.87
2023-09-22,27.675001,68.13889,14.205182,0.2,20.67
2023-09-23,27.9625,68.41436,17.015474,0.6,23.26
2023-09-24,28.304167,65.45332,18.584509,0.0,23.49
2023-09-25,28.754164,61.072437,22.805367,0.0,24.73
2023-09-26,28.808336,56.4008,22.805367,0.0,24.95
2023-09-27,29.789583,51.199097,23.358423,0.0,25.27
2023-09-28,29.331247,62.06053,17.555305,0.2,24.26
2023-09-29,28.102081,69.264305,17.673029,0.3,22.78
2023-09-30,28.525002,71.17776,19.164719,0.0,22.89
2023-10-01,28.616669,66.759766,24.144165,0.6,23.03
2023-10-02,28.59375,66.38507,16.923828,0.90000004,23.31
2023-10-03,28.335417,71.98231,14.05845,1.6999999,22.8
2023-10-04,28.902084,70.97874,18.899143,0.5,24.0
2023-10-05,28.531252,72.56864,11.525623,1.4000001,22.68
2023-10-06,28.797915,73.19858,13.339445,0.8000001,21.25
2023-10-07,29.195837,68.72226,15.856354,1.4000001,22.38
2023-10-08,29.145834,69.32725,18.455048,2.1,23.31
2023-10-09,29.25208,71.55937,15.978486,10.8,21.74
2023-10-10,28.618752,74.54375,17.015474,6.4999995,22.99
2023-10-11,28.95417,71.520424,16.071491,2.3,22.88
2023-10-12,28.379168,74.63745,17.015474,2.5,23.4
2023-10-13,28.645836,72.840675,16.327497,1.4000001,22.72
2023-10-14,28.699999,68.59218,12.413476,5.4999995,20.45
2023-10-15,28.954165,69.309395,18.25026,0.2,23.44
2023-10-16,29.975,60.630295,18.35647,1.0,24.27
2023-10-17,29.570833,58.443707,20.65848,0.1,24.12
2023-10-18,29.704168,61.274334,21.566973,0.0,22.63
2023-10-19,28.581251,73.334015,18.430452,5.6,21.84
2023-10-20,29.150002,71.79963,17.917007,1.4,23.25
2023-10-21,29.099997,73.33805,11.726277,1.9,21.37
2023-10-22,29.056246,69.559395,14.799459,0.4,23.08
2023-10-23,27.583334,76.243675,15.617529,10.8,22.23
2023-10-24,27.143753,80.28381,14.04,3.3,21.69
2023-10-25,28.800001,74.61562,17.654688,2.5,24.28
2023-10-26,28.956251,72.54845,13.556282,0.7,22.01
2023-10-27,29.402084,65.92065,19.130875,0.0,25.06
2023-10-28,29.20833,63.737015,20.519999,0.1,24.55
2023-10-29,29.204168,65.7713,14.404499,0.0,23.84
2023-10-30,29.008333,71.78982,14.404499,1.6000001,22.64
2023-10-31,28.374998,77.91702,12.758432,2.1000001,21.21
2023-11-01,28.154167,80.02242,12.979984,7.1,22.9
2023-11-02,28.006247,79.79496,13.779114,19.100002,22.7
2023-11-03,27.216665,82.4782,10.594036,9.500001,17.47
2023-11-04,26.854166,84.152115,14.372974,4.1,16.23
2023-11-05,28.264582,77.33094,12.181625,3.3999996,23.4
2023-11-06,28.674997,74.604904,11.159999,2.3,21.92
2023-11-07,28.441666,76.93272,14.869351,1.0,22.27
2023-11-08,28.50625,76.93925,14.264361,3.8999999,22.35
2023-11-09,28.168755,80.00377,12.964998,10.1,22.02
2023-11-10,27.412504,81.63548,11.609651,7.0,22.66
2023-11-11,27.86875,78.54488,11.841756,2.3,22.41
2023-11-12,28.306252,77.541084,15.111424,2.1,21.75
2023-11-13,27.266665,83.99236,13.049689,17.200003,18.99
2023-11-14,28.012497,80.54488,10.390226,2.9,22.95
2023-11-15,28.097916,80.13035,12.964998,7.6000004,21.99
2023-11-16,27.656252,84.24511,12.429127,1.1,20.92
2023-11-17,27.902084,80.531876,10.805999,7.8999996,23.46
2023-11-18,28.539581,78.84869,12.7279215,36.7,23.73
2023-11-19,28.070831,80.066185,13.004921,4.5,23.0
2023-11-20,27.639585,81.53383,11.212135,7.3999996,22.09
2023-11-21,27.652086,81.01061,11.183201,7.3,20.72
2023-11-22,27.822916,80.56269,10.853866,4.7999997,19.01
2023-11-23,26.675001,87.66642,11.792404,22.600002,15.54
2023-11-24,25.475,91.12112,7.7879906,12.7,9.43
2023-11-25,27.137497,83.366455,8.64,12.6,18.99
2023-11-26,25.585419,89.02402,10.195057,12.700001,11.57
2023-11-27,26.639585,86.80984,10.495713,3.3000002,19.07
2023-11-28,27.164583,85.14479,11.019764,6.0,23.06
2023-11-29,26.712502,87.50001,10.587917,17.600004,16.99
2023-11-30,25.658335,91.36021,6.924738,11.3,7.9
2023-12-01,27.285418,84.499054,9.47012,9.800002,20.58
2023-12-02,26.322916,87.64718,10.308831,15.199999,14.52
2023-12-03,26.08333,89.2705,10.587918,18.7,14.09
2023-12-04,27.283333,84.20797,9.904906,3.8,20.11
2023-12-05,27.377085,83.843285,9.983106,2.0,20.43
2023-12-06,27.306253,85.29669,11.503113,2.8,19.34
2023-12-07,27.391665,83.23488,13.53236,15.199999,20.49
2023-12-08,27.068748,86.30798,12.181625,9.3,19.05
2023-12-09,27.318748,84.31197,9.746631,3.1,18.1
2023-12-10,27.956253,80.37467,11.27553,0.90000004,22.47
2023-12-11,27.608332,82.07737,12.413476,1.4000001,23.08
2023-12-12,27.933332,75.70347,9.9571085,0.5,24.54
2023-12-13,28.48333,73.73004,11.503113,0.5,24.08
2023-12-14,28.537498,74.0395,13.722565,0.0,24.91
2023-12-15,28.433334,73.293205,14.440443,0.0,24.53
2023-12-16,28.806253,72.13511,14.440443,0.0,25.34
2023-12-17,28.887499,72.9759,13.397612,0.8,24.11
2023-12-18,29.09375,67.35447,17.811815,0.1,24.99
2023-12-19,28.602087,64.965256,18.0036,0.0,26.64
